year,month,value,adjusted,sex,race,age,mari
2020,April,14.2,TRUE,Women,All,25-,All
2020,March,3.5,TRUE,Women,All,25-,All
2020,February,2.8,TRUE,Women,All,25-,All
2020,January,2.9,TRUE,Women,All,25-,All
2023,November,3.2,TRUE,Both,All,25-54,All
2023,October,3.2,TRUE,Both,All,25-54,All
2023,September,3.2,TRUE,Both,All,25-54,All
2023,August,3.1,TRUE,Both,All,25-54,All
2023,July,3.0,TRUE,Both,All,25-54,All
2023,June,3.1,TRUE,Both,All,25-54,All
2023,May,3.1,TRUE,Both,All,25-54,All
2023,April,3.1,TRUE,Both,All,25-54,All
2023,March,2.9,TRUE,Both,All,25-54,All
2023,February,3.1,TRUE,Both,All,25-54,All
2023,January,3.0,TRUE,Both,All,25-54,All
2022,December,2.9,TRUE,Both,All,25-54,All
2022,November,3.2,TRUE,Both,All,25-54,All
2022,October,3.2,TRUE,Both,All,25-54,All
2022,September,2.9,TRUE,Both,All,25-54,All
2022,August,3.1,TRUE,Both,All,25-54,All
2022,July,2.9,TRUE,Both,All,25-54,All
2022,June,3.1,TRUE,Both,All,25-54,All
2022,May,3.1,TRUE,Both,All,25-54,All
2022,April,3.1,TRUE,Both,All,25-54,All
2022,March,3.0,TRUE,Both,All,25-54,All
2022,February,3.3,TRUE,Both,All,25-54,All
2022,January,3.5,TRUE,Both,All,25-54,All
2021,December,3.5,TRUE,Both,All,25-54,All
2021,November,3.7,TRUE,Both,All,25-54,All
2021,October,4.1,TRUE,Both,All,25-54,All
2021,September,4.4,TRUE,Both,All,25-54,All
2021,August,4.7,TRUE,Both,All,25-54,All
2021,July,4.9,TRUE,Both,All,25-54,All
2021,June,5.5,TRUE,Both,All,25-54,All
2021,May,5.2,TRUE,Both,All,25-54,All
2021,April,5.5,TRUE,Both,All,25-54,All
2021,March,5.5,TRUE,Both,All,25-54,All
2021,February,5.6,TRUE,Both,All,25-54,All
2021,January,5.8,TRUE,Both,All,25-54,All
2020,December,5.9,TRUE,Both,All,25-54,All
2020,November,6.1,TRUE,Both,All,25-54,All
2020,October,6.4,TRUE,Both,All,25-54,All
2020,September,7.1,TRUE,Both,All,25-54,All
2020,August,7.5,TRUE,Both,All,25-54,All
2020,July,9.1,TRUE,Both,All,25-54,All
2020,June,9.7,TRUE,Both,All,25-54,All
2020,May,11.5,TRUE,Both,All,25-54,All
2020,April,12.8,TRUE,Both,All,25-54,All
2020,March,3.6,TRUE,Both,All,25-54,All
2020,February,3.0,TRUE,Both,All,25-54,All
2020,January,3.0,TRUE,Both,All,25-54,All
2023,November,3.4,TRUE,Men,All,25-54,All
2023,October,3.5,TRUE,Men,All,25-54,All
2023,September,3.6,TRUE,Men,All,25-54,All
2023,August,3.2,TRUE,Men,All,25-54,All
2023,July,3.1,TRUE,Men,All,25-54,All
2023,June,3.0,TRUE,Men,All,25-54,All
2023,May,3.1,TRUE,Men,All,25-54,All
2023,April,3.1,TRUE,Men,All,25-54,All
2023,March,3.0,TRUE,Men,All,25-54,All
2023,February,3.1,TRUE,Men,All,25-54,All
2023,January,3.1,TRUE,Men,All,25-54,All
2022,December,2.8,TRUE,Men,All,25-54,All
2022,November,3.0,TRUE,Men,All,25-54,All
2022,October,3.1,TRUE,Men,All,25-54,All
2022,September,3.0,TRUE,Men,All,25-54,All
2022,August,3.1,TRUE,Men,All,25-54,All
2022,July,2.9,TRUE,Men,All,25-54,All
2022,June,2.9,TRUE,Men,All,25-54,All
2022,May,3.0,TRUE,Men,All,25-54,All
2022,April,3.1,TRUE,Men,All,25-54,All
2022,March,2.9,TRUE,Men,All,25-54,All
2022,February,3.2,TRUE,Men,All,25-54,All
2022,January,3.5,TRUE,Men,All,25-54,All
2021,December,3.5,TRUE,Men,All,25-54,All
2021,November,3.7,TRUE,Men,All,25-54,All
2021,October,4.0,TRUE,Men,All,25-54,All
2021,September,4.5,TRUE,Men,All,25-54,All
2021,August,4.8,TRUE,Men,All,25-54,All
2021,July,5.0,TRUE,Men,All,25-54,All
2021,June,5.6,TRUE,Men,All,25-54,All
2021,May,5.5,TRUE,Men,All,25-54,All
2021,April,5.5,TRUE,Men,All,25-54,All
2021,March,5.5,TRUE,Men,All,25-54,All
2021,February,5.6,TRUE,Men,All,25-54,All
2021,January,5.8,TRUE,Men,All,25-54,All
2020,December,5.9,TRUE,Men,All,25-54,All
2020,November,6.3,TRUE,Men,All,25-54,All
2020,October,6.6,TRUE,Men,All,25-54,All
2020,September,7.0,TRUE,Men,All,25-54,All
2020,August,7.3,TRUE,Men,All,25-54,All
2020,July,8.8,TRUE,Men,All,25-54,All
2020,June,9.4,TRUE,Men,All,25-54,All
2020,May,10.5,TRUE,Men,All,25-54,All
2020,April,12.0,TRUE,Men,All,25-54,All
2020,March,3.6,TRUE,Men,All,25-54,All
2020,February,3.1,TRUE,Men,All,25-54,All
2020,January,3.0,TRUE,Men,All,25-54,All
2023,November,2.9,TRUE,Women,All,25-54,All
2023,October,3.0,TRUE,Women,All,25-54,All
2023,September,2.8,TRUE,Women,All,25-54,All
2023,August,3.0,TRUE,Women,All,25-54,All
2023,July,2.8,TRUE,Women,All,25-54,All
2023,June,3.2,TRUE,Women,All,25-54,All
2023,May,3.2,TRUE,Women,All,25-54,All
2023,April,3.0,TRUE,Women,All,25-54,All
2023,March,2.8,TRUE,Women,All,25-54,All
2023,February,3.0,TRUE,Women,All,25-54,All
2023,January,2.9,TRUE,Women,All,25-54,All
2022,December,3.0,TRUE,Women,All,25-54,All
2022,November,3.3,TRUE,Women,All,25-54,All
2022,October,3.3,TRUE,Women,All,25-54,All
2022,September,2.9,TRUE,Women,All,25-54,All
2022,August,3.1,TRUE,Women,All,25-54,All
2022,July,2.9,TRUE,Women,All,25-54,All
2022,June,3.2,TRUE,Women,All,25-54,All
2022,May,3.2,TRUE,Women,All,25-54,All
2022,April,3.0,TRUE,Women,All,25-54,All
2022,March,3.1,TRUE,Women,All,25-54,All
2022,February,3.5,TRUE,Women,All,25-54,All
2022,January,3.5,TRUE,Women,All,25-54,All
2021,December,3.5,TRUE,Women,All,25-54,All
2021,November,3.7,TRUE,Women,All,25-54,All
2021,October,4.2,TRUE,Women,All,25-54,All
2021,September,4.2,TRUE,Women,All,25-54,All
2021,August,4.5,TRUE,Women,All,25-54,All
2021,July,4.7,TRUE,Women,All,25-54,All
2021,June,5.4,TRUE,Women,All,25-54,All
2021,May,4.9,TRUE,Women,All,25-54,All
2021,April,5.3,TRUE,Women,All,25-54,All
2021,March,5.5,TRUE,Women,All,25-54,All
2021,February,5.7,TRUE,Women,All,25-54,All
2021,January,5.8,TRUE,Women,All,25-54,All
2020,December,5.8,TRUE,Women,All,25-54,All
2020,November,5.8,TRUE,Women,All,25-54,All
2020,October,6.3,TRUE,Women,All,25-54,All
2020,September,7.3,TRUE,Women,All,25-54,All
2020,August,7.6,TRUE,Women,All,25-54,All
2020,July,9.4,TRUE,Women,All,25-54,All
2020,June,10.1,TRUE,Women,All,25-54,All
2020,May,12.5,TRUE,Women,All,25-54,All
2020,April,13.7,TRUE,Women,All,25-54,All
2020,March,3.7,TRUE,Women,All,25-54,All
2020,February,3.0,TRUE,Women,All,25-54,All
2020,January,3.0,TRUE,Women,All,25-54,All
2023,November,11.3,TRUE,Both,All,16-17,All
2023,October,14.6,TRUE,Both,All,16-17,All
2023,September,12.7,TRUE,Both,All,16-17,All
2023,August,11.8,TRUE,Both,All,16-17,All
2023,July,11.2,TRUE,Both,All,16-17,All
2023,June,11.2,TRUE,Both,All,16-17,All
2023,May,9.5,TRUE,Both,All,16-17,All
2023,April,9.4,TRUE,Both,All,16-17,All
2023,March,9.1,TRUE,Both,All,16-17,All
2023,February,9.0,TRUE,Both,All,16-17,All
2023,January,10.9,TRUE,Both,All,16-17,All
2022,December,8.4,TRUE,Both,All,16-17,All
2022,November,11.5,TRUE,Both,All,16-17,All
2022,October,9.8,TRUE,Both,All,16-17,All
2022,September,12.2,TRUE,Both,All,16-17,All
2022,August,9.7,TRUE,Both,All,16-17,All
2022,July,10.2,TRUE,Both,All,16-17,All
2022,June,11.2,TRUE,Both,All,16-17,All
2022,May,10.3,TRUE,Both,All,16-17,All
2022,April,8.9,TRUE,Both,All,16-17,All
2022,March,8.9,TRUE,Both,All,16-17,All
2022,February,10.1,TRUE,Both,All,16-17,All
2022,January,11.2,TRUE,Both,All,16-17,All
2021,December,10.8,TRUE,Both,All,16-17,All
2021,November,10.3,TRUE,Both,All,16-17,All
2021,October,10.0,TRUE,Both,All,16-17,All
2021,September,10.4,TRUE,Both,All,16-17,All
2021,August,11.5,TRUE,Both,All,16-17,All
2021,July,11.3,TRUE,Both,All,16-17,All
2021,June,11.3,TRUE,Both,All,16-17,All
2021,May,9.0,TRUE,Both,All,16-17,All
2021,April,10.9,TRUE,Both,All,16-17,All
2021,March,12.3,TRUE,Both,All,16-17,All
2021,February,14.4,TRUE,Both,All,16-17,All
2021,January,15.3,TRUE,Both,All,16-17,All
2020,December,13.8,TRUE,Both,All,16-17,All
2020,November,14.6,TRUE,Both,All,16-17,All
2020,October,13.8,TRUE,Both,All,16-17,All
2020,September,16.9,TRUE,Both,All,16-17,All
2020,August,14.5,TRUE,Both,All,16-17,All
2020,July,17.8,TRUE,Both,All,16-17,All
2020,June,23.2,TRUE,Both,All,16-17,All
2020,May,31.0,TRUE,Both,All,16-17,All
2020,April,29.7,TRUE,Both,All,16-17,All
2020,March,16.8,TRUE,Both,All,16-17,All
2020,February,9.9,TRUE,Both,All,16-17,All
2020,January,11.5,TRUE,Both,All,16-17,All
2023,November,11.5,TRUE,Both,All,18-19,All
2023,October,12.6,TRUE,Both,All,18-19,All
2023,September,11.1,TRUE,Both,All,18-19,All
2023,August,12.7,TRUE,Both,All,18-19,All
2023,July,11.4,TRUE,Both,All,18-19,All
2023,June,10.5,TRUE,Both,All,18-19,All
2023,May,10.6,TRUE,Both,All,18-19,All
2023,April,9.4,TRUE,Both,All,18-19,All
2023,March,10.3,TRUE,Both,All,18-19,All
2023,February,12.1,TRUE,Both,All,18-19,All
2023,January,10.0,TRUE,Both,All,18-19,All
2022,December,12.2,TRUE,Both,All,18-19,All
2022,November,11.3,TRUE,Both,All,18-19,All
2022,October,11.9,TRUE,Both,All,18-19,All
2022,September,11.0,TRUE,Both,All,18-19,All
2022,August,10.9,TRUE,Both,All,18-19,All
2022,July,12.1,TRUE,Both,All,18-19,All
2022,June,10.2,TRUE,Both,All,18-19,All
2022,May,10.4,TRUE,Both,All,18-19,All
2022,April,11.8,TRUE,Both,All,18-19,All
2022,March,10.9,TRUE,Both,All,18-19,All
2022,February,10.1,TRUE,Both,All,18-19,All
2022,January,10.6,TRUE,Both,All,18-19,All
2021,December,11.4,TRUE,Both,All,18-19,All
2021,November,11.6,TRUE,Both,All,18-19,All
2021,October,12.6,TRUE,Both,All,18-19,All
2021,September,11.7,TRUE,Both,All,18-19,All
2021,August,11.3,TRUE,Both,All,18-19,All
2021,July,9.7,TRUE,Both,All,18-19,All
2021,June,10.3,TRUE,Both,All,18-19,All
2021,May,10.0,TRUE,Both,All,18-19,All
2021,April,12.6,TRUE,Both,All,18-19,All
2021,March,13.2,TRUE,Both,All,18-19,All
2021,February,13.4,TRUE,Both,All,18-19,All
2021,January,14.2,TRUE,Both,All,18-19,All
2020,December,17.0,TRUE,Both,All,18-19,All
2020,November,13.3,TRUE,Both,All,18-19,All
2020,October,13.9,TRUE,Both,All,18-19,All
2020,September,15.7,TRUE,Both,All,18-19,All
2020,August,18.0,TRUE,Both,All,18-19,All
2020,July,19.6,TRUE,Both,All,18-19,All
2020,June,22.0,TRUE,Both,All,18-19,All
2020,May,29.9,TRUE,Both,All,18-19,All
2020,April,34.3,TRUE,Both,All,18-19,All
2020,March,12.8,TRUE,Both,All,18-19,All
2020,February,11.8,TRUE,Both,All,18-19,All
2020,January,12.5,TRUE,Both,All,18-19,All
2023,November,3.9,TRUE,Both,All,25-34,All
2023,October,4.3,TRUE,Both,All,25-34,All
2023,September,4.0,TRUE,Both,All,25-34,All
2023,August,3.9,TRUE,Both,All,25-34,All
2023,July,3.6,TRUE,Both,All,25-34,All
2023,June,3.9,TRUE,Both,All,25-34,All
2023,May,3.9,TRUE,Both,All,25-34,All
2023,April,3.8,TRUE,Both,All,25-34,All
2023,March,3.8,TRUE,Both,All,25-34,All
2023,February,3.9,TRUE,Both,All,25-34,All
2023,January,3.9,TRUE,Both,All,25-34,All
2022,December,3.8,TRUE,Both,All,25-34,All
2022,November,4.1,TRUE,Both,All,25-34,All
2022,October,4.0,TRUE,Both,All,25-34,All
2022,September,3.6,TRUE,Both,All,25-34,All
2022,August,3.8,TRUE,Both,All,25-34,All
2022,July,3.6,TRUE,Both,All,25-34,All
2022,June,3.5,TRUE,Both,All,25-34,All
2022,May,3.9,TRUE,Both,All,25-34,All
2022,April,4.0,TRUE,Both,All,25-34,All
2022,March,3.9,TRUE,Both,All,25-34,All
2022,February,4.1,TRUE,Both,All,25-34,All
2022,January,4.3,TRUE,Both,All,25-34,All
2021,December,4.2,TRUE,Both,All,25-34,All
2021,November,4.2,TRUE,Both,All,25-34,All
2021,October,4.7,TRUE,Both,All,25-34,All
2021,September,5.3,TRUE,Both,All,25-34,All
2021,August,5.6,TRUE,Both,All,25-34,All
2021,July,6.1,TRUE,Both,All,25-34,All
2021,June,6.5,TRUE,Both,All,25-34,All
2021,May,5.8,TRUE,Both,All,25-34,All
2021,April,6.4,TRUE,Both,All,25-34,All
2021,March,6.7,TRUE,Both,All,25-34,All
2021,February,6.4,TRUE,Both,All,25-34,All
2021,January,6.7,TRUE,Both,All,25-34,All
2020,December,6.7,TRUE,Both,All,25-34,All
2020,November,7.1,TRUE,Both,All,25-34,All
2020,October,7.4,TRUE,Both,All,25-34,All
2020,September,8.6,TRUE,Both,All,25-34,All
2020,August,9.5,TRUE,Both,All,25-34,All
2020,July,11.3,TRUE,Both,All,25-34,All
2020,June,11.7,TRUE,Both,All,25-34,All
2020,May,13.4,TRUE,Both,All,25-34,All
2020,April,14.5,TRUE,Both,All,25-34,All
2020,March,4.1,TRUE,Both,All,25-34,All
2020,February,3.7,TRUE,Both,All,25-34,All
2020,January,3.7,TRUE,Both,All,25-34,All
2023,November,2.9,TRUE,Both,All,35-44,All
2023,October,2.9,TRUE,Both,All,35-44,All
2023,September,2.8,TRUE,Both,All,35-44,All
2023,August,3.0,TRUE,Both,All,35-44,All
2023,July,3.0,TRUE,Both,All,35-44,All
2023,June,2.9,TRUE,Both,All,35-44,All
2023,May,2.9,TRUE,Both,All,35-44,All
2023,April,2.9,TRUE,Both,All,35-44,All
2023,March,2.5,TRUE,Both,All,35-44,All
2023,February,2.6,TRUE,Both,All,35-44,All
2023,January,2.6,TRUE,Both,All,35-44,All
2022,December,2.4,TRUE,Both,All,35-44,All
2022,November,2.6,TRUE,Both,All,35-44,All
2022,October,2.9,TRUE,Both,All,35-44,All
2022,September,3.0,TRUE,Both,All,35-44,All
2022,August,2.9,TRUE,Both,All,35-44,All
2022,July,2.7,TRUE,Both,All,35-44,All
2022,June,3.2,TRUE,Both,All,35-44,All
2022,May,2.9,TRUE,Both,All,35-44,All
2022,April,2.9,TRUE,Both,All,35-44,All
2022,March,2.8,TRUE,Both,All,35-44,All
2022,February,3.3,TRUE,Both,All,35-44,All
2022,January,3.5,TRUE,Both,All,35-44,All
2021,December,3.3,TRUE,Both,All,35-44,All
2021,November,3.8,TRUE,Both,All,35-44,All
2021,October,3.8,TRUE,Both,All,35-44,All
2021,September,3.9,TRUE,Both,All,35-44,All
2021,August,4.3,TRUE,Both,All,35-44,All
2021,July,4.6,TRUE,Both,All,35-44,All
2021,June,5.3,TRUE,Both,All,35-44,All
2021,May,5.0,TRUE,Both,All,35-44,All
2021,April,5.0,TRUE,Both,All,35-44,All
2021,March,5.1,TRUE,Both,All,35-44,All
2021,February,5.6,TRUE,Both,All,35-44,All
2021,January,5.5,TRUE,Both,All,35-44,All
2020,December,5.5,TRUE,Both,All,35-44,All
2020,November,5.6,TRUE,Both,All,35-44,All
2020,October,5.9,TRUE,Both,All,35-44,All
2020,September,6.2,TRUE,Both,All,35-44,All
2020,August,6.5,TRUE,Both,All,35-44,All
2020,July,8.0,TRUE,Both,All,35-44,All
2020,June,9.0,TRUE,Both,All,35-44,All
2020,May,10.1,TRUE,Both,All,35-44,All
2020,April,11.5,TRUE,Both,All,35-44,All
2020,March,3.5,TRUE,Both,All,35-44,All
2020,February,2.8,TRUE,Both,All,35-44,All
2020,January,2.8,TRUE,Both,All,35-44,All
2023,November,2.6,TRUE,Both,All,45-54,All
2023,October,2.4,TRUE,Both,All,45-54,All
2023,September,2.8,TRUE,Both,All,45-54,All
2023,August,2.5,TRUE,Both,All,45-54,All
2023,July,2.3,TRUE,Both,All,45-54,All
2023,June,2.4,TRUE,Both,All,45-54,All
2023,May,2.6,TRUE,Both,All,45-54,All
2023,April,2.4,TRUE,Both,All,45-54,All
2023,March,2.4,TRUE,Both,All,45-54,All
2023,February,2.6,TRUE,Both,All,45-54,All
2023,January,2.3,TRUE,Both,All,45-54,All
2022,December,2.3,TRUE,Both,All,45-54,All
2022,November,2.7,TRUE,Both,All,45-54,All
2022,October,2.8,TRUE,Both,All,45-54,All
2022,September,2.1,TRUE,Both,All,45-54,All
2022,August,2.6,TRUE,Both,All,45-54,All
2022,July,2.4,TRUE,Both,All,45-54,All
2022,June,2.4,TRUE,Both,All,45-54,All
2022,May,2.3,TRUE,Both,All,45-54,All
2022,April,2.2,TRUE,Both,All,45-54,All
2022,March,2.2,TRUE,Both,All,45-54,All
2022,February,2.5,TRUE,Both,All,45-54,All
2022,January,2.6,TRUE,Both,All,45-54,All
2021,December,2.8,TRUE,Both,All,45-54,All
2021,November,3.0,TRUE,Both,All,45-54,All
2021,October,3.7,TRUE,Both,All,45-54,All
2021,September,3.9,TRUE,Both,All,45-54,All
2021,August,4.0,TRUE,Both,All,45-54,All
2021,July,3.8,TRUE,Both,All,45-54,All
2021,June,4.7,TRUE,Both,All,45-54,All
2021,May,4.7,TRUE,Both,All,45-54,All
2021,April,4.9,TRUE,Both,All,45-54,All
2021,March,4.5,TRUE,Both,All,45-54,All
2021,February,4.9,TRUE,Both,All,45-54,All
2021,January,4.9,TRUE,Both,All,45-54,All
2020,December,5.3,TRUE,Both,All,45-54,All
2020,November,5.4,TRUE,Both,All,45-54,All
2020,October,5.9,TRUE,Both,All,45-54,All
2020,September,6.4,TRUE,Both,All,45-54,All
2020,August,6.2,TRUE,Both,All,45-54,All
2020,July,7.8,TRUE,Both,All,45-54,All
2020,June,8.4,TRUE,Both,All,45-54,All
2020,May,10.7,TRUE,Both,All,45-54,All
2020,April,12.3,TRUE,Both,All,45-54,All
2020,March,3.2,TRUE,Both,All,45-54,All
2020,February,2.5,TRUE,Both,All,45-54,All
2020,January,2.4,TRUE,Both,All,45-54,All
2023,November,2.0,TRUE,Men,All,All,"Married, spouse present"
2023,October,2.0,TRUE,Men,All,All,"Married, spouse present"
2023,September,2.1,TRUE,Men,All,All,"Married, spouse present"
2023,August,2.0,TRUE,Men,All,All,"Married, spouse present"
2023,July,1.7,TRUE,Men,All,All,"Married, spouse present"
2023,June,1.8,TRUE,Men,All,All,"Married, spouse present"
2023,May,2.0,TRUE,Men,All,All,"Married, spouse present"
2023,April,1.7,TRUE,Men,All,All,"Married, spouse present"
2023,March,1.9,TRUE,Men,All,All,"Married, spouse present"
2023,February,1.9,TRUE,Men,All,All,"Married, spouse present"
2023,January,1.8,TRUE,Men,All,All,"Married, spouse present"
2022,December,1.8,TRUE,Men,All,All,"Married, spouse present"
2022,November,2.0,TRUE,Men,All,All,"Married, spouse present"
2022,October,1.9,TRUE,Men,All,All,"Married, spouse present"
2022,September,1.8,TRUE,Men,All,All,"Married, spouse present"
2022,August,2.0,TRUE,Men,All,All,"Married, spouse present"
2022,July,1.8,TRUE,Men,All,All,"Married, spouse present"
2022,June,2.0,TRUE,Men,All,All,"Married, spouse present"
2022,May,2.0,TRUE,Men,All,All,"Married, spouse present"
2022,April,1.9,TRUE,Men,All,All,"Married, spouse present"
2022,March,1.7,TRUE,Men,All,All,"Married, spouse present"
2022,February,1.9,TRUE,Men,All,All,"Married, spouse present"
2022,January,2.0,TRUE,Men,All,All,"Married, spouse present"
2021,December,1.9,TRUE,Men,All,All,"Married, spouse present"
2021,November,2.2,TRUE,Men,All,All,"Married, spouse present"
2021,October,2.5,TRUE,Men,All,All,"Married, spouse present"
2021,September,2.8,TRUE,Men,All,All,"Married, spouse present"
2021,August,3.1,TRUE,Men,All,All,"Married, spouse present"
2021,July,3.3,TRUE,Men,All,All,"Married, spouse present"
2021,June,3.7,TRUE,Men,All,All,"Married, spouse present"
2021,May,3.4,TRUE,Men,All,All,"Married, spouse present"
2021,April,3.8,TRUE,Men,All,All,"Married, spouse present"
2021,March,3.3,TRUE,Men,All,All,"Married, spouse present"
2021,February,3.8,TRUE,Men,All,All,"Married, spouse present"
2021,January,4.0,TRUE,Men,All,All,"Married, spouse present"
2020,December,4.1,TRUE,Men,All,All,"Married, spouse present"
2020,November,4.1,TRUE,Men,All,All,"Married, spouse present"
2020,October,4.2,TRUE,Men,All,All,"Married, spouse present"
2020,September,4.8,TRUE,Men,All,All,"Married, spouse present"
2020,August,4.9,TRUE,Men,All,All,"Married, spouse present"
2020,July,6.1,TRUE,Men,All,All,"Married, spouse present"
2020,June,6.8,TRUE,Men,All,All,"Married, spouse present"
2020,May,8.2,TRUE,Men,All,All,"Married, spouse present"
2020,April,9.6,TRUE,Men,All,All,"Married, spouse present"
2020,March,2.3,TRUE,Men,All,All,"Married, spouse present"
2020,February,1.9,TRUE,Men,All,All,"Married, spouse present"
2020,January,1.7,TRUE,Men,All,All,"Married, spouse present"
2023,November,13.1,TRUE,Men,All,16-17,All
2023,October,16.2,TRUE,Men,All,16-17,All
2023,September,15.2,TRUE,Men,All,16-17,All
2023,August,12.0,TRUE,Men,All,16-17,All
2023,July,13.2,TRUE,Men,All,16-17,All
2023,June,14.1,TRUE,Men,All,16-17,All
2023,May,8.0,TRUE,Men,All,16-17,All
2023,April,8.6,TRUE,Men,All,16-17,All
2023,March,9.5,TRUE,Men,All,16-17,All
2023,February,11.4,TRUE,Men,All,16-17,All
2023,January,15.0,TRUE,Men,All,16-17,All
2022,December,9.3,TRUE,Men,All,16-17,All
2022,November,15.6,TRUE,Men,All,16-17,All
2022,October,11.7,TRUE,Men,All,16-17,All
2022,September,13.1,TRUE,Men,All,16-17,All
2022,August,11.5,TRUE,Men,All,16-17,All
2022,July,8.8,TRUE,Men,All,16-17,All
2022,June,11.4,TRUE,Men,All,16-17,All
2022,May,9.1,TRUE,Men,All,16-17,All
2022,April,9.9,TRUE,Men,All,16-17,All
2022,March,8.8,TRUE,Men,All,16-17,All
2022,February,9.0,TRUE,Men,All,16-17,All
2022,January,13.3,TRUE,Men,All,16-17,All
2021,December,10.7,TRUE,Men,All,16-17,All
2021,November,10.7,TRUE,Men,All,16-17,All
2021,October,9.6,TRUE,Men,All,16-17,All
2021,September,11.2,TRUE,Men,All,16-17,All
2021,August,10.7,TRUE,Men,All,16-17,All
2021,July,12.4,TRUE,Men,All,16-17,All
2021,June,12.3,TRUE,Men,All,16-17,All
2021,May,8.7,TRUE,Men,All,16-17,All
2021,April,10.3,TRUE,Men,All,16-17,All
2021,March,12.7,TRUE,Men,All,16-17,All
2021,February,15.5,TRUE,Men,All,16-17,All
2021,January,13.4,TRUE,Men,All,16-17,All
2020,December,14.4,TRUE,Men,All,16-17,All
2020,November,13.6,TRUE,Men,All,16-17,All
2020,October,15.9,TRUE,Men,All,16-17,All
2020,September,17.7,TRUE,Men,All,16-17,All
2020,August,14.0,TRUE,Men,All,16-17,All
2020,July,22.3,TRUE,Men,All,16-17,All
2020,June,18.8,TRUE,Men,All,16-17,All
2020,May,29.6,TRUE,Men,All,16-17,All
2020,April,22.4,TRUE,Men,All,16-17,All
2020,March,15.5,TRUE,Men,All,16-17,All
2020,February,11.2,TRUE,Men,All,16-17,All
2020,January,14.2,TRUE,Men,All,16-17,All
2023,November,11.7,TRUE,Men,All,18-19,All
2023,October,14.3,TRUE,Men,All,18-19,All
2023,September,11.4,TRUE,Men,All,18-19,All
2023,August,15.3,TRUE,Men,All,18-19,All
2023,July,12.9,TRUE,Men,All,18-19,All
2023,June,10.5,TRUE,Men,All,18-19,All
2023,May,11.5,TRUE,Men,All,18-19,All
2023,April,10.1,TRUE,Men,All,18-19,All
2023,March,10.6,TRUE,Men,All,18-19,All
2023,February,12.9,TRUE,Men,All,18-19,All
2023,January,10.1,TRUE,Men,All,18-19,All
2022,December,11.3,TRUE,Men,All,18-19,All
2022,November,10.9,TRUE,Men,All,18-19,All
2022,October,12.6,TRUE,Men,All,18-19,All
2022,September,10.3,TRUE,Men,All,18-19,All
2022,August,11.2,TRUE,Men,All,18-19,All
2022,July,12.8,TRUE,Men,All,18-19,All
2022,June,9.7,TRUE,Men,All,18-19,All
2022,May,11.4,TRUE,Men,All,18-19,All
2022,April,12.0,TRUE,Men,All,18-19,All
2022,March,10.7,TRUE,Men,All,18-19,All
2022,February,12.4,TRUE,Men,All,18-19,All
2022,January,10.2,TRUE,Men,All,18-19,All
2021,December,12.6,TRUE,Men,All,18-19,All
2021,November,10.5,TRUE,Men,All,18-19,All
2021,October,13.2,TRUE,Men,All,18-19,All
2021,September,13.3,TRUE,Men,All,18-19,All
2021,August,13.0,TRUE,Men,All,18-19,All
2021,July,10.4,TRUE,Men,All,18-19,All
2021,June,9.0,TRUE,Men,All,18-19,All
2021,May,11.2,TRUE,Men,All,18-19,All
2021,April,13.6,TRUE,Men,All,18-19,All
2021,March,16.2,TRUE,Men,All,18-19,All
2021,February,17.2,TRUE,Men,All,18-19,All
2021,January,16.0,TRUE,Men,All,18-19,All
2020,December,15.7,TRUE,Men,All,18-19,All
2020,November,15.5,TRUE,Men,All,18-19,All
2020,October,15.2,TRUE,Men,All,18-19,All
2020,September,16.7,TRUE,Men,All,18-19,All
2020,August,20.4,TRUE,Men,All,18-19,All
2020,July,20.8,TRUE,Men,All,18-19,All
2020,June,24.9,TRUE,Men,All,18-19,All
2020,May,29.3,TRUE,Men,All,18-19,All
2020,April,30.8,TRUE,Men,All,18-19,All
2020,March,13.6,TRUE,Men,All,18-19,All
2020,February,11.4,TRUE,Men,All,18-19,All
2020,January,12.9,TRUE,Men,All,18-19,All
2023,November,4.3,TRUE,Men,All,25-34,All
2023,October,4.7,TRUE,Men,All,25-34,All
2023,September,4.6,TRUE,Men,All,25-34,All
2023,August,3.9,TRUE,Men,All,25-34,All
2023,July,3.8,TRUE,Men,All,25-34,All
2023,June,4.0,TRUE,Men,All,25-34,All
2023,May,3.7,TRUE,Men,All,25-34,All
2023,April,4.0,TRUE,Men,All,25-34,All
2023,March,4.0,TRUE,Men,All,25-34,All
2023,February,3.9,TRUE,Men,All,25-34,All
2023,January,4.3,TRUE,Men,All,25-34,All
2022,December,3.9,TRUE,Men,All,25-34,All
2022,November,4.1,TRUE,Men,All,25-34,All
2022,October,3.9,TRUE,Men,All,25-34,All
2022,September,3.6,TRUE,Men,All,25-34,All
2022,August,3.7,TRUE,Men,All,25-34,All
2022,July,3.5,TRUE,Men,All,25-34,All
2022,June,3.5,TRUE,Men,All,25-34,All
2022,May,3.9,TRUE,Men,All,25-34,All
2022,April,4.2,TRUE,Men,All,25-34,All
